10 10	Janet Grace Schultz gave birth to Bruce Peter Reimer at Winnipeg on 22 August 1965 .
12 14	Janet Grace Schultz gave birth to Bruce Peter Reimer at Winnipeg on 22 August 1965 .
0 2	Judith Ann Hawkins gave birth to Maria Halle Berry at Cleveland on 14 August 1966 .
6 8	Judith Ann Hawkins gave birth to Maria Halle Berry at Cleveland on 14 August 1966 .
10 10	Judith Ann Hawkins gave birth to Maria Halle Berry at Cleveland on 14 August 1966 .
12 14	Judith Ann Hawkins gave birth to Maria Halle Berry at Cleveland on 14 August 1966 .
0 1	Cheryl Harris gave birth to Thebe Neruda Kgositsile at Chicago on 24 February 1994 .
5 7	Cheryl Harris gave birth to Thebe Neruda Kgositsile at Chicago on 24 February 1994 .
9 9	Cheryl Harris gave birth to Thebe Neruda Kgositsile at Chicago on 24 February 1994 .
11 13	Cheryl Harris gave birth to Thebe Neruda Kgositsile at Chicago on 24 February 1994 .
0 2	Patricia Brent, Spinster gave birth to Macaulay Carson Culkin at Manhattan on 26 August 1980 .
6 8	Patricia Brent, Spinster gave birth to Macaulay Carson Culkin at Manhattan on 26 August 1980 .
10 10	Patricia Brent, Spinster gave birth to Macaulay Carson Culkin at Manhattan on 26 August 1980 .
12 14	Patricia Brent, Spinster gave birth to Macaulay Carson Culkin at Manhattan on 26 August 1980 .
0 2	Jean Speegle Howard gave birth to Ronald William Howard at Duncan on 01 March 1954 .
6 8	Jean Speegle Howard gave birth to Ronald William Howard at Duncan on 01 March 1954 .
10 10	Jean Speegle Howard gave birth to Ronald William Howard at Duncan on 01 March 1954 .
12 14	Jean Speegle Howard gave birth to Ronald William Howard at Duncan on 01 March 1954 .
0 1	Minnie Marx gave birth to Julius Henry Marx at Manhattan on 02 October 1890 .
5 7	Minnie Marx gave birth to Julius Henry Marx at Manhattan on 02 October 1890 .
9 9	Minnie Marx gave birth to Julius Henry Marx at Manhattan on 02 October 1890 .
11 13	Minnie Marx gave birth to Julius Henry Marx at Manhattan on 02 October 1890 .
0 1	Roberta McCain gave birth to John Sidney McCain III at Coco Solo on 29 August 1936 .
5 8	Roberta McCain gave birth to John Sidney McCain III at Coco Solo on 29 August 1936 .
10 11	Roberta McCain gave birth to John Sidney McCain III at Coco Solo on 29 August 1936 .
13 15	Roberta McCain gave birth to John Sidney McCain III at Coco Solo on 29 August 1936 .
0 1	Janet Sheen gave birth to Carlos Irwin Estévez at New York City on 03 September 1965 .
5 7	Janet Sheen gave birth to Carlos Irwin Estévez at New York City on 03 September 1965 .
9 11	Janet Sheen gave birth to Carlos Irwin Estévez at New York City on 03 September 1965 .
13 15	Janet Sheen gave birth to Carlos Irwin Estévez at New York City on 03 September 1965 .
0 1	Myra Keaton gave birth to Joseph Francis Keaton VI at Piqua on 04 October 1895 .
5 8	Myra Keaton gave birth to Joseph Francis Keaton VI at Piqua on 04 October 1895 .
10 10	Myra Keaton gave birth to Joseph Francis Keaton VI at Piqua on 04 October 1895 .
12 14	Myra Keaton gave birth to Joseph Francis Keaton VI at Piqua on 04 October 1895 .
0 1	Natalie Bacal gave birth to Betty Joan Perske at The Bronx on 16 September 1924 .
5 7	Natalie Bacal gave birth to Betty Joan Perske at The Bronx on 16 September 1924 .
9 10	Natalie Bacal gave birth to Betty Joan Perske at The Bronx on 16 September 1924 .
12 14	Natalie Bacal gave birth to Betty Joan Perske at The Bronx on 16 September 1924 .
0 1	Bertha Sanglel gave birth to Issur Danielovitch at Amsterdam on 09 December 1916 .
5 6	Bertha Sanglel gave birth to Issur Danielovitch at Amsterdam on 09 December 1916 .
8 8	Bertha Sanglel gave birth to Issur Danielovitch at Amsterdam on 09 December 1916 .
10 12	Bertha Sanglel gave birth to Issur Danielovitch at Amsterdam on 09 December 1916 .
0 1	Charlotte Hennessy gave birth to Gladys Louise Smith at Toronto on 08 April 1892 .
5 7	Charlotte Hennessy gave birth to Gladys Louise Smith at Toronto on 08 April 1892 .
9 9	Charlotte Hennessy gave birth to Gladys Louise Smith at Toronto on 08 April 1892 .
11 13	Charlotte Hennessy gave birth to Gladys Louise Smith at Toronto on 08 April 1892 .
0 2	Ella Adelaide Marsh gave birth to Douglas Elton Thomas Ullman at Denver on 23 May 1883 .
6 9	Ella Adelaide Marsh gave birth to Douglas Elton Thomas Ullman at Denver on 23 May 1883 .
11 11	Ella Adelaide Marsh gave birth to Douglas Elton Thomas Ullman at Denver on 23 May 1883 .
13 15	Ella Adelaide Marsh gave birth to Douglas Elton Thomas Ullman at Denver on 23 May 1883 .
0 1	Mary Gish gave birth to Lillian Diana Gish at Springfield on 14 October 1893 .
5 7	Mary Gish gave birth to Lillian Diana Gish at Springfield on 14 October 1893 .
9 9	Mary Gish gave birth to Lillian Diana Gish at Springfield on 14 October 1893 .
11 13	Mary Gish gave birth to Lillian Diana Gish at Springfield on 14 October 1893 .
0 1	Kate Kaminsky gave birth to Melvin Kaminsky at Brooklyn on 28 June 1926 .
5 6	Kate Kaminsky gave birth to Melvin Kaminsky at Brooklyn on 28 June 1926 .
8 8	Kate Kaminsky gave birth to Melvin Kaminsky at Brooklyn on 28 June 1926 .
10 12	Kate Kaminsky gave birth to Melvin Kaminsky at Brooklyn on 28 June 1926 .
0 2	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 03 April 1922 .
6 8	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 03 April 1922 .
10 10	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 03 April 1922 .
12 14	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 03 April 1922 .
0 2	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 01 January 1922 .
6 8	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 01 January 1922 .
10 10	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 01 January 1922 .
12 14	Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 01 January 1922 .
0 1	Maureen Guinness gave birth to Lady Caroline Maureen Hamilton-Temple-Blackwood at Greater London on 16 July 1931 .
5 8	Maureen Guinness gave birth to Lady Caroline Maureen Hamilton-Temple-Blackwood at Greater London on 16 July 1931 .
10 11	Maureen Guinness gave birth to Lady Caroline Maureen Hamilton-Temple-Blackwood at Greater London on 16 July 1931 .
13 15	Maureen Guinness gave birth to Lady Caroline Maureen Hamilton-Temple-Blackwood at Greater London on 16 July 1931 .
0 1	Helen White gave birth to Caroline Webster Schermerhorn at Manhattan on 22 September 1830 .
5 7	Helen White gave birth to Caroline Webster Schermerhorn at Manhattan on 22 September 1830 .
9 9	Helen White gave birth to Caroline Webster Schermerhorn at Manhattan on 22 September 1830 .
11 13	Helen White gave birth to Caroline Webster Schermerhorn at Manhattan on 22 September 1830 .
0 1	Sylvia Plachy gave birth to Adrien Brody at Woodhaven on 14 April 1973 .
5 6	Sylvia Plachy gave birth to Adrien Brody at Woodhaven on 14 April 1973 .
8 8	Sylvia Plachy gave birth to Adrien Brody at Woodhaven on 14 April 1973 .
10 12	Sylvia Plachy gave birth to Adrien Brody at Woodhaven on 14 April 1973 .
0 1	Faith Evans gave birth to Christopher George Latore Wallace Jr. at New York City on 29 October 1996 .
5 9	Faith Evans gave birth to Christopher George Latore Wallace Jr. at New York City on 29 October 1996 .
11 13	Faith Evans gave birth to Christopher George Latore Wallace Jr. at New York City on 29 October 1996 .
15 17	Faith Evans gave birth to Christopher George Latore Wallace Jr. at New York City on 29 October 1996 .
0 2	Margaret Lowther Page gave birth to Lucy Burwell Page at Rosewell on 01 January 1808 .
6 8	Margaret Lowther Page gave birth to Lucy Burwell Page at Rosewell on 01 January 1808 .
10 10	Margaret Lowther Page gave birth to Lucy Burwell Page at Rosewell on 01 January 1808 .
12 14	Margaret Lowther Page gave birth to Lucy Burwell Page at Rosewell on 01 January 1808 .
0 2	Mary Thompson McDowell gave birth to Mary Thompson Young at Shelby County on 01 January 1834 .
6 8	Mary Thompson McDowell gave birth to Mary Thompson Young at Shelby County on 01 January 1834 .
10 11	Mary Thompson McDowell gave birth to Mary Thompson Young at Shelby County on 01 January 1834 .
13 15	Mary Thompson McDowell gave birth to Mary Thompson Young at Shelby County on 01 January 1834 .
0 1	Sally Taylor gave birth to Thomas Oliver Chaplin at Hastings on 08 March 1979 .
5 7	Sally Taylor gave birth to Thomas Oliver Chaplin at Hastings on 08 March 1979 .
9 9	Sally Taylor gave birth to Thomas Oliver Chaplin at Hastings on 08 March 1979 .
11 13	Sally Taylor gave birth to Thomas Oliver Chaplin at Hastings on 08 March 1979 .
0 1	Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley at Paris on 17 September 1992 .
5 8	Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley at Paris on 17 September 1992 .
10 10	Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley at Paris on 17 September 1992 .
12 14	Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley at Paris on 17 September 1992 .
0 1	Carole Middleton gave birth to Catherine Elizabeth Middleton at Royal Berkshire Hospital on 09 January 1982 .
5 7	Carole Middleton gave birth to Catherine Elizabeth Middleton at Royal Berkshire Hospital on 09 January 1982 .
9 11	Carole Middleton gave birth to Catherine Elizabeth Middleton at Royal Berkshire Hospital on 09 January 1982 .
13 15	Carole Middleton gave birth to Catherine Elizabeth Middleton at Royal Berkshire Hospital on 09 January 1982 .
0 1	Grace Hartley gave birth to Aaron William Jouannet-Hartley at Hammersmith on 25 June 1987 .
5 7	Grace Hartley gave birth to Aaron William Jouannet-Hartley at Hammersmith on 25 June 1987 .
9 9	Grace Hartley gave birth to Aaron William Jouannet-Hartley at Hammersmith on 25 June 1987 .
11 13	Grace Hartley gave birth to Aaron William Jouannet-Hartley at Hammersmith on 25 June 1987 .
0 1	Lillian Smith gave birth to Norman Robert Foster at Stockport on 01 June 1935 .
5 7	Lillian Smith gave birth to Norman Robert Foster at Stockport on 01 June 1935 .
9 9	Lillian Smith gave birth to Norman Robert Foster at Stockport on 01 June 1935 .
11 13	Lillian Smith gave birth to Norman Robert Foster at Stockport on 01 June 1935 .
0 1	Teri Bauer gave birth to Kimberly Bauer at Santa Monica on 01 January 1987 .
5 6	Teri Bauer gave birth to Kimberly Bauer at Santa Monica on 01 January 1987 .
8 9	Teri Bauer gave birth to Kimberly Bauer at Santa Monica on 01 January 1987 .
11 13	Teri Bauer gave birth to Kimberly Bauer at Santa Monica on 01 January 1987 .
0 1	Grace Hartley gave birth to Juliet Kathryn Jouannet-Hartley at Westminster on 08 March 1990 .
5 7	Grace Hartley gave birth to Juliet Kathryn Jouannet-Hartley at Westminster on 08 March 1990 .
9 9	Grace Hartley gave birth to Juliet Kathryn Jouannet-Hartley at Westminster on 08 March 1990 .
11 13	Grace Hartley gave birth to Juliet Kathryn Jouannet-Hartley at Westminster on 08 March 1990 .
0 3	Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd at Chelmsford on 23 December 1985 .
7 10	Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd at Chelmsford on 23 December 1985 .
12 12	Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd at Chelmsford on 23 December 1985 .
14 16	Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd at Chelmsford on 23 December 1985 .
0 1	Casey Anthony gave birth to Caylee Marie Anthony at Orlando on 09 August 2005 .
5 7	Casey Anthony gave birth to Caylee Marie Anthony at Orlando on 09 August 2005 .
9 9	Casey Anthony gave birth to Caylee Marie Anthony at Orlando on 09 August 2005 .
11 13	Casey Anthony gave birth to Caylee Marie Anthony at Orlando on 09 August 2005 .
0 1	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 01 November 1862 .
5 8	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 01 November 1862 .
10 10	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 01 November 1862 .
12 14	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 01 November 1862 .
0 1	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .
5 8	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .
10 10	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .
12 14	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .
0 1	Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .
5 8	Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .
10 13	Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .
15 17	Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .
0 1	Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .
5 8	Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .
10 11	Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .
13 15	Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .
0 1	Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .
5 6	Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .
8 8	Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .
10 12	Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .
0 1	Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .
5 7	Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .
9 9	Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .
11 13	Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .
0 1	Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .
5 7	Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .
9 10	Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .
12 14	Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .
0 2	Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .
6 8	Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .
10 13	Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .
15 17	Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .
0 2	Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .
6 8	Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .
10 10	Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .
12 14	Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .
0 2	Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .
6 8	Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .
10 10	Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .
12 14	Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .
0 1	Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .
5 7	Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .
9 9	Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .
11 13	Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .
0 1	Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .
5 8	Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .
10 12	Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .
14 16	Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .
0 1	Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .
5 7	Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .
9 9	Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .
11 13	Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .
0 2	Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .
6 8	Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .
10 11	Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .
13 15	Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .
0 1	Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .
5 7	Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .
9 9	Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .
11 13	Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .
0 5	Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .
9 16	Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .
18 18	Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .
20 22	Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .
0 2	Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .
6 8	Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .
10 10	Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .
12 14	Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .
0 2	Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .
6 9	Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .
11 12	Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .
14 16	Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .
0 1	Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .
5 7	Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .
9 9	Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .
11 13	Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .
0 2	Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .
6 8	Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .
10 10	Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .
12 14	Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .
0 3	Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .
7 9	Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .
11 14	Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .
16 18	Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .
0 2	Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .
6 8	Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .
10 10	Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .
12 14	Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .
0 2	Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .
6 7	Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .
9 9	Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .
11 13	Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .
0 1	Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .
5 6	Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .
8 8	Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .
10 12	Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .
0 1	Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .
5 6	Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .
8 8	Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .
10 12	Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .
0 1	Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .
5 7	Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .
9 9	Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .
11 13	Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .
0 2	Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .
6 9	Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .
11 11	Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .
13 15	Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .
0 1	Lucille Glenn gave birth to Cecil Lavel Glenn at Chicago on 30 July 1966 .
5 7	Lucille Glenn gave birth to Cecil Lavel Glenn at Chicago on 30 July 1966 .
