12 14	Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .
15 17	Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .
13 15	Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .
10 12	Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .
11 13	Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .
12 14	Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .
15 17	Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .
12 14	Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .
12 14	Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .
11 13	Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .
14 16	Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .
11 13	Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .
13 15	Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .
11 13	Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .
20 22	Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .
12 14	Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .
14 16	Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .
11 13	Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .
12 14	Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .
16 18	Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .
12 14	Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .
11 13	Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .
10 12	Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .
10 12	Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .
11 13	Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .
13 15	Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .
11 13	Lucille Glenn gave birth to Cecil Lavel Glenn at Chicago on 30 July 1966 .
11 13	Laura Wilson gave birth to Luke Cunningham Wilson at Dallas on 21 September 1971 .
12 14	Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 01 January 1893 .
12 14	Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 16 January 1893 .
10 12	Carmina Villarroel gave birth to Cassandra Legaspi at California on 06 January 2001 .
11 13	Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland on 20 October 1964 .
13 15	Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland Medical Center on 20 October 1964 .
11 13	Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 28 September 1952 .
11 13	Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 24 December 1952 .
13 15	Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 28 September 1952 .
13 15	Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 24 December 1952 .
12 14	Sheila A. Wolf gave birth to Alex Thomas Wolf at Sterlitamak on 18 May 2005 .
11 13	Debbie Reynolds gave birth to Carrie Frances Fisher at Burbank on 21 October 1956 .
13 15	Sirikit gave birth to Chulabhorn Walailak Agrarajakumari at Amphorn Sathan Residential Hall on 04 July 1957 .
11 13	Shontell McClain gave birth to Sierra Aylina McClain at Decatur on 16 March 1994 .
11 13	Ruth Lapham gave birth to Christopher Allen Lloyd at Stamford on 22 October 1938 .
11 13	Kultida Woods gave birth to Eldrick Tont Woods at Cypress on 30 December 1975 .
12 14	Jean Speegle Howard gave birth to Clinton Engle Howard at Burbank on 20 April 1959 .
12 14	Blanche Lovell gave birth to James Arthur Lovell Jr. at Cleveland on 25 March 1928 .
12 14	Marion Ainsworth Burrows gave birth to Dallas Frederick Burrows at Burlington on 22 July 1928 .
13 15	Abigail Greene Aldrich gave birth to Nelson Aldrich Rockefeller at Bar Harbor on 08 July 1908 .
13 15	Virginia Clinton Kelley gave birth to William Jefferson Blythe III at Hope on 19 August 1946 .
11 13	Katie Holmes gave birth to Suri Cruise at Santa Monica on 18 April 2006 .
11 13	Margaret Grierson gave birth to Philip James Hamilton at Edinburgh on 09 March 1851 .
13 15	Mary Jo Campbell gave birth to Kristen Mary Houghton at San Diego on 05 November 1955 .
12 14	Meg Ryan gave birth to Jack Henry Quaid at Los Angeles on 24 April 1992 .
11 13	Oracene Price gave birth to Serena Jameka Williams at Saginaw on 26 September 1981 .
20 22	Princess Victoria of Hesse and by Rhine gave birth to Princess Louise Alexandra Marie Irene of Battenberg at Darmstadt on 13 July 1889 .
12 14	Oracene Price gave birth to Venus Ebony Starr Williams at Lynwood on 17 June 1980 .
13 15	May J. C. Campbell gave birth to Heather Renwick Brown at Birchington-on-Sea on 02 September 1929 .
21 23	Princess Victoria of Hesse and by Rhine gave birth to Victoria Alice Elizabeth Julia Marie of Battenberg at Windsor Castle on 25 February 1885 .
10 12	Bridget Dryden gave birth to Anne Marbury at Alford on 01 January 1591 .
13 15	Ethel Marion Milne gave birth to Frances Ethel Gumm at Grand Rapids on 10 June 1922 .
15 17	Mary Campbell van Horne gave birth to Grace Brewster Murray at New York City on 09 December 1906 .
13 15	Queen Victoria gave birth to Victoria Adelaide Mary Louisa at Buckingham Palace on 21 November 1840 .
11 13	Matilda Cuomo gave birth to Andrew Mark Cuomo at Queens on 06 December 1957 .
12 14	Piper Halliwell gave birth to Wyatt Matthew Halliwell at San Francisco on 02 February 2003 .
11 13	Helen Hay gave birth to John Milton Hay at Salem on 08 October 1838 .
12 14	Lilian Austin gave birth to David Charles Henshaw Austin at Shropshire on 16 February 1926 .
12 14	Lilian Austin gave birth to David Charles Henshaw Austin at Shropshire on 01 February 1926 .
12 14	Lilian Austin gave birth to David Charles Henshaw Austin at Albrighton on 16 February 1926 .
12 14	Lilian Austin gave birth to David Charles Henshaw Austin at Albrighton on 01 February 1926 .
13 15	Helen Matilda Mason gave birth to Wayne James McMeekan at Traverse City on 30 January 1914 .
12 14	Jennie Waller gave birth to Andriamanantena Paul Razafinkarefo at Washington, D.C. on 16 December 1895 .
11 13	Sandy Garossino gave birth to Claire Elise Boucher at Vancouver on 17 March 1988 .
13 15	Eleanor Rose Conway gave birth to James Madison, Jr. at Port Conway on 16 March 1751 .
11 13	Abigail Adams gave birth to John Quincy Adams at Braintree on 11 July 1767 .
11 13	Reine Davies gave birth to Josephine Rose Lederer at Chicago on 18 March 1910 .
11 13	Lynne Spears gave birth to Bryan James Spears at Kentwood on 19 April 1977 .
11 13	Jane Knox gave birth to James Knox Polk at Pineville on 02 November 1795 .
12 14	Mary Elizabeth Piper gave birth to Laurence Paul Fox at Yorkshire on 26 May 1978 .
12 14	Bibbe Hansen gave birth to Bek David Campbell at Los Angeles on 08 July 1970 .
11 13	Lynne Spears gave birth to Britney Jean Spears at McComb on 02 December 1981 .
12 14	Diana Douglas gave birth to Michael Kirk Douglas at New Brunswick on 25 September 1944 .
11 13	Georgia Holt gave birth to Cherilyn Sarkisian at El Centro on 20 May 1946 .
12 14	Barbara O\'Malley gave birth to Martin Joseph O\'Malley at Washington, D.C. on 18 January 1963 .
11 13	Julia Lennon gave birth to John Winston Lennon at Liverpool on 09 October 1940 .
13 15	Julia Lennon gave birth to John Winston Lennon at Liverpool Maternity Hospital on 09 October 1940 .
13 15	Marla Maples gave birth to Tiffany Ariana Trump at West Palm Beach on 13 October 1993 .
17 19	Caroline, Princess of Hanover gave birth to Alexandra Charlotte Ulrike Maryam Virginia of Hanover at Vöcklabruck on 20 July 1999 .
12 14	Teresa Augello gave birth to Alicia Augello Cook at Hell\'s Kitchen on 25 January 1981 .
12 14	Teresa Augello gave birth to Alicia Augello Cook at Hell\'s Kitchen on 24 January 1981 .
13 15	Maria Charlotte Smith gave birth to Hugh Culling Eardley Childers at London on 25 June 1827 .
12 14	Patti Scialfa gave birth to Jessica Rae Springsteen at Los Angeles on 30 December 1991 .
12 14	Ellen Mabel Greaves gave birth to Bertram Clough Williams-Ellis at Gayton on 28 May 1883 .
12 14	Elizabeth Speer gave birth to James Buchanan, Jr. at Cove Gap on 23 April 1791 .
13 15	Eva Macapagal gave birth to Maria Gloria Macaraeg Macapagal at San Juan on 05 April 1947 .
15 17	Lady Meriel Olivia Bathurst gave birth to Ian James Alastair Graham at Campsea Ashe on 12 November 1923 .
11 13	Rose Bruskina gave birth to Jacob Bruskin Gershowitz at Brooklyn on 26 September 1898 .
13 15	Rose Bruskina gave birth to Jacob Bruskin Gershowitz at New York City on 26 September 1898 .
12 14	Mary Downer gave birth to Alexander John Gosse Downer at Adelaide on 09 September 1951 .
11 13	Leah Ambache gave birth to Susan Shoshana Ambache at Ismailia on 01 January 1921 .
12 14	Nena von Schlebrügge gave birth to Uma Karuna Thurman at Boston on 29 April 1970 .
13 15	Eleanor Van de Weyer gave birth to Dorothy Eugénie Brett at London on 10 November 1883 .
12 14	Barbara Siggers Franklin gave birth to Aretha Louise Franklin at Memphis on 25 March 1942 .
11 13	Emilia Terzulli gave birth to Marina Sarah Warner at London on 09 November 1946 .
13 15	Lyn Irwin gave birth to Stephen Robert Irwin at Upper Ferntree Gully on 22 February 1962 .
12 14	Marie Henriette Herzberg gave birth to Gottlieb Wilhelm Leitner at Budapest on 14 October 1840 .
12 14	Marie Henriette Herzberg gave birth to Gottlieb Wilhelm Leitner at Budapest on 15 September 1840 .
12 14	Jules Stewart gave birth to Kristen Jaymes Stewart at Los Angeles on 09 April 1990 .
13 15	Henrietta Grace Smyth gave birth to Robert Stephenson Smyth Powell at London on 22 February 1857 .
12 14	Susannah Debonnaire gave birth to Thomas Theophilus Metcalfe at Portland Place on 02 January 1795 .
16 18	Georgina Gascoyne-Cecil, Marchioness of Salisbury gave birth to Robert Gascoyne Viscount Cecil at Cavendish Square on 14 September 1864 .
13 15	Anna Mary Henrietta Barton gave birth to Robert Erskine Childers at Mayfair on 25 June 1870 .
11 13	Marsha Klonitsky gave birth to Leonard Norman Cohen at Westmount on 21 September 1934 .
13 15	Eva Ensley Mary Scutts gave birth to Michael Philip Jagger at Dartford on 26 July 1943 .
12 14	Maria Hoes gave birth to James Isaac Van Alen at Kinderhook on 31 December 1772 .
12 14	Maria Hoes gave birth to James Isaac Van Alen at Kinderhook on 01 January 1773 .
13 15	Lady Charles Bentinck gave birth to Charles William Frederick Cavendish-Bentinck at Kensington on 08 November 1817 .
12 14	Susan Fish LeRoy gave birth to Edith Stuyvesant Dresser at Newport on 17 January 1873 .
12 14	Phyllis Ross gave birth to John Napier Wyndham Turner at Richmond on 07 June 1929 .
18 20	Violet Manners, Duchess of Rutland gave birth to Lady Diana Olivia Winifred Maud Manners at Bruton Street on 29 August 1892 .
13 15	Isabel Grace Mackenzie gave birth to William Lyon Mackenzie King at Kitchener on 17 December 1874 .
14 16	Henrietta Stiles gave birth to Richard Bedford Bennett at Hopewell Hill, New Brunswick on 03 July 1870 .
12 14	Eunice Jane Laird gave birth to Robert Laird Borden at Grand-Pré on 26 June 1854 .
10 12	Miriam Lockhart gave birth to Charles Tupper at Amherst on 02 July 1821 .
11 13	Helen Shaw gave birth to John Alexander Macdonald at Glasgow on 11 January 1815 .
11 13	Helen Shaw gave birth to John Alexander Macdonald at Glasgow on 10 January 1815 .
12 14	Sybil Frances Grey gave birth to Robert Anthony Eden at Durham on 12 June 1897 .
11 13	Catherine Steele gave birth to Edward Ernest Bowen at Blessington on 30 March 1836 .
11 13	Catherine Steele gave birth to Edward Ernest Bowen at Blessington on 01 March 1836 .
12 14	Catherine Rowley gave birth to Edward Michael Pakenham at County Westmeath on 19 March 1778 .
12 14	Georgia Mary-Ann Feuerstein gave birth to Alanis Nadine Morissette at Ottawa on 01 June 1974 .
13 15	Jane Ann Farran Amos gave birth to James Hillier Blount at Tidworth on 22 February 1974 .
12 14	Cynthia Dunbar gave birth to David Henry Thoreau at Wheeler-Minot Farmhouse on 12 July 1817 .
12 14	Katherine Jackson gave birth to Janet Damita Jo Jackson at Gary on 16 May 1966 .
12 14	Marian Shields Robinson gave birth to Michelle LaVaughn Robinson at Chicago on 17 January 1964 .
11 13	Christiana Pearson gave birth to Mary Anne Evans at Nuneaton on 22 November 1819 .
11 13	Ann Cordell gave birth to Kimila Ann Basinger at Athens on 08 December 1953 .
11 13	Sharron Morrison gave birth to Eilleen Regina Edwards at Windsor on 28 August 1965 .
14 16	Anne Wellesley, Countess of Mornington gave birth to Arthur Colley Wellesley at Dublin on 01 May 1769 .
12 14	Joan Bridge gave birth to Joan Chandos Baez at Staten Island on 09 January 1941 .
11 13	Jacelyn Reeves gave birth to Scott Clinton Reeves at Carmel-by-the-Sea on 21 March 1986 .
11 13	Meg Kasdan gave birth to Jonathan Kasdan at Los Angeles on 30 September 1979 .
12 14	Louisine Havemeyer gave birth to Electra Havemeyer at New York City on 16 August 1888 .
11 13	Myfanwy Edwards gave birth to Naomi Ellen Watts at Shoreham on 28 September 1968 .
11 13	Judy Sandler gave birth to Adam Richard Sandler at Brooklyn on 09 September 1966 .
14 16	Dorothea Kingsmill gave birth to Elizabeth Le Marchant de Saint Michel at Bideford on 23 October 1640 .
13 15	Mutsue Inomoto Fujimori gave birth to Alberto Kenya Fujimori Fujimori at Lima on 26 July 1938 .
13 15	Mutsue Inomoto Fujimori gave birth to Alberto Kenya Fujimori Fujimori at Lima on 28 July 1938 .
11 13	Lillian Unitt gave birth to John Michael Osbourne at Birmingham on 03 December 1948 .
13 15	Naomi Foner Gyllenhaal gave birth to Jacob Benjamin Gyllenhaal at Los Angeles on 19 December 1980 .
12 14	Martha Fiennes gave birth to Hero Beauregard Faulkner Fiennes-Tiffin at London on 06 November 1997 .
11 13	Elizabeth Close gave birth to John Stuart Agnew at Norwich on 30 August 1949 .
11 13	Rachel Levien gave birth to Francis Ephraim Cohen at London on 01 January 1786 .
11 13	Rachel Levien gave birth to Francis Ephraim Cohen at London on 01 July 1788 .
12 14	Agnes Tuckey gave birth to Kathleen Lilian Agnes Tuckey at Godalming on 01 January 1922 .
12 14	Agnes Tuckey gave birth to Kathleen Lilian Agnes Tuckey at Godalming on 01 January 1921 .
12 14	Elizabeth Snowden gave birth to Edward Joseph Snowden at Elizabeth City on 21 June 1983 .
12 14	Edwina Estelle Dakin gave birth to Thomas Lanier Williams at Columbus on 26 March 1911 .
12 14	Mary Sheldon Lord gave birth to James Lord Pierpont at Boston on 25 April 1822 .
13 15	Anne Mary Stephen gave birth to Albert Venn Dicey at Claybrooke Magna on 04 February 1835 .
13 15	Elizabeth Smith gave birth to Francis Robert Benson at Royal Tunbridge Wells on 04 November 1858 .
12 14	Eliza Montgomery gave birth to William James Pirrie at Quebec City on 31 May 1847 .
13 15	Shirley Neilsen Blum gave birth to Jason Ferus Blum at Los Angeles on 20 February 1969 .
11 13	Rose Kennedy gave birth to Edward Moore Kennedy at Dorchester on 22 February 1932 .
12 14	Methyl Gertrude Palfrey gave birth to Margaret Germaine Palfrey at Boston on 07 October 1906 .
12 14	Methyl Gertrude Palfrey gave birth to Mary Ann Palfrey at Boston on 06 March 1911 .
12 14	Methyl Gertrude Palfrey gave birth to Joanna Oakes Palfrey at Boston on 30 January 1915 .
12 14	Sonja Yelich gave birth to Ella Marija Lani Yelich-O\'Connor at Auckland on 07 November 1996 .
11 13	Catherine Graham gave birth to Thomas Robert Malthus at Surrey on 14 February 1766 .
11 13	Catherine Graham gave birth to Thomas Robert Malthus at Surrey on 13 February 1766 .
11 13	Catherine Graham gave birth to Thomas Robert Malthus at Westcott on 14 February 1766 .
11 13	Catherine Graham gave birth to Thomas Robert Malthus at Westcott on 13 February 1766 .
11 13	Lucy Ellery gave birth to William Ellery Channing at Newport on 07 April 1780 .
10 12	Johanna gave birth to Mary Ann Dyke at London on 01 January 1794 .
12 14	Kim Basinger gave birth to Ireland Eliesse Baldwin at Los Angeles on 23 October 1995 .
10 12	Etterlene DeBarge gave birth to Etterlene DeBarge at Detroit on 15 March 1955 .
17 19	Catherine, Duchess of Cambridge gave birth to George Alexander Louis of Cambridge at St. Mary\'s Hospital on 22 July 2013 .
13 15	Lydia Gertrude Messiter gave birth to Thomas Octave Murdoch Sopwith at Kensington on 18 January 1888 .
13 15	Lauren Bacall gave birth to Sam Prideaux Robards at New York City on 16 December 1961 .
17 19	Harriet Anastasia de la Poer gave birth to Hubert de la Poer Gough at County Waterford on 12 August 1870 .
13 15	Jemison McBride gave birth to John Paul Hammond at New York City on 13 November 1942 .
10 12	Sarah Edwards gave birth to Esther Edwards at Northampton on 13 February 1732 .
12 14	Margaret Bruce Black gave birth to Crawford Murray MacLehose at Glasgow on 16 October 1917 .
12 14	Kris Jenner gave birth to Kendall Nicole Jenner at Los Angeles on 03 November 1995 .
13 15	Lady Ida Denison gave birth to Francis Osbert Sacheverell Sitwell at London on 06 December 1892 .
12 14	Marcheline Bertrand gave birth to Angelina Jolie Voight at Los Angeles on 04 June 1975 .
11 13	Pandora Stevens gave birth to Cara Jocelyn Delevingne at Hammersmith on 12 August 1992 .
12 14	Emma Winsloe gave birth to Emma Alice Margaret Tennant at Peeblesshire on 01 January 1864 .
12 14	Emma Winsloe gave birth to Emma Alice Margaret Tennant at Peeblesshire on 02 February 1864 .
13 15	Amy Michelle Le Mesurier gave birth to John Elton Halliley at Bedford on 05 April 1912 .
13 15	Amy Michelle Le Mesurier gave birth to John Elton Halliley at Bedford on 04 May 1912 .
11 13	Mary Wilkinson gave birth to Terence Joseph MacSwiney at Cork on 28 March 1879 .
12 14	Elizabeth McBride Warner gave birth to Richard Melville Hall at Harlem on 11 September 1965 .
12 14	Louisa Jane Foster gave birth to Catherine Plunket at County Louth on 22 November 1820 .
10 12	Theodosia Blachford gave birth to Mary Blachford at Dublin on 01 January 1772 .
10 12	Theodosia Blachford gave birth to Mary Blachford at Dublin on 09 October 1772 .
11 13	Dorothy Harrison gave birth to Carole Elizabeth Goldsmith at Perivale on 31 January 1955 .
12 14	Mary Baldwin gave birth to John Frederick William Herschel at Slough on 07 March 1792 .
17 19	Mary, Crown Princess of Denmark gave birth to Isabella Henrietta Ingrid Margrethe of Denmark at Rigshospitalet on 21 April 2007 .
11 13	Judy Garland gave birth to Liza May Minnelli at Hollywood on 12 March 1946 .
12 14	June Strange gave birth to Philip David Charles Collins at London on 30 January 1951 .
11 13	Bernadette Bayot gave birth to Peter Gene Hernandez at Honolulu on 08 October 1985 .
13 15	Ruth Adeline Stanhope gave birth to Spangler Arlington Brugh Taylor. at Filley on 05 August 1911 .
10 12	Jane Belson gave birth to Polly Adams at London on 22 June 1994 .
11 13	Kay Robertson gave birth to Jason Silas Robertson at Bernice on 16 August 1969 .
15 17	Anne, Princess Royal gave birth to Zara Anne Elizabeth Phillips at St. Mary\'s Hospital on 15 May 1981 .
13 15	Sarah Anne Reeves gave birth to Samuel Alexander Mudd at Charles County on 20 December 1833 .
13 15	Anna Mary Jones gave birth to Henry Walton Jones Jr. at Princeton on 01 July 1899 .
11 13	Margaret Kahn gave birth to Virginia Fortune Ryan at Newport on 09 February 1933 .
14 16	Michelle Obama gave birth to Malia Obama at University of Chicago Medical Center on 04 July 1998 .
14 16	Michelle Obama gave birth to Natasha Obama at University of Chicago Medical Center on 10 June 2001 .
12 14	Mary Stow gave birth to George Robert Stowe Mead at Peckham on 01 January 1863 .
12 14	Mary Stow gave birth to George Robert Stowe Mead at Peckham on 22 March 1863 .
15 17	Mary Stow gave birth to George Robert Stowe Mead at London Borough of Southwark on 01 January 1863 .
15 17	Mary Stow gave birth to George Robert Stowe Mead at London Borough of Southwark on 22 March 1863 .
11 13	Mary Rosse gave birth to Charles Algernon Parsons at London on 13 June 1854 .
12 14	Carol Sharkey gave birth to John Francis Bongiovi at Perth Amboy on 02 March 1962 .
13 15	Elizabeth II gave birth to Anne Elizabeth Alice Louise at Clarence House on 15 August 1950 .
12 14	Edith Mawd Thomas gave birth to Richard Walter Jenkins at Pontrhydyfen on 10 November 1925 .
11 13	Jenna Welch gave birth to Laura Lane Welch at Midland on 04 November 1946 .
17 19	Princess Alice of the United Kingdom gave birth to Alix Victoria Helena Louise Beatrice at Darmstadt on 06 June 1872 .
12 14	Lynn Louisa Woodruff gave birth to Katherine Boyer Waterston at Westminster on 03 March 1980 .
20 22	Princess Louise of Saxe-Gotha-Altenburg gave birth to Francis Albert Augustus Charles Emmanuel of Saxe-Coburg and Gotha at Schloss Rosenau on 26 August 1819 .
19 21	Louise of Hesse-Kassel gave birth to Princess Alexandra Caroline Marie Charlotte Louise Julia of Schleswig-Holstein-Sonderburg-Glücksburg at Yellow Palace on 01 December 1844 .
11 13	Alice Sommerlath gave birth to Silvia Renate Sommerlath at Heidelberg on 23 December 1943 .
18 20	Diana, Princess of Wales gave birth to Henry Charles Albert David of Wales at St. Mary\'s Hospital on 15 September 1984 .
14 16	Bernice Layne Brown gave birth to Edmund Gerald Brown Jr. at San Francisco on 07 April 1938 .
12 14	Ann Sothern gave birth to Patricia Ann Sterling at Los Angeles on 10 December 1944 .
13 15	Elizabeth II gave birth to Andrew Albert Christian Edward at Buckingham Palace on 19 February 1960 .
11 13	Laura Bush gave birth to Jenna Welch Bush at Dallas on 25 November 1981 .
13 15	Mary Ann Terry gave birth to Hannah Harriet Pedlingham Hill at London on 06 August 1866 .
14 16	Queen Elizabeth The Queen Mother gave birth to Margaret Rose at Glamis Castle on 21 August 1930 .
13 15	Melissa Johnston gave birth to Grace Graham Wilson at New York City on 03 September 1870 .
13 15	Melissa Johnston gave birth to Grace Graham Wilson at New York City on 01 January 1873 .
12 14	Rachel Miller gave birth to Rachel Trixie Anne McGirr at Parkes on 17 July 1927 .
14 16	Alexandra of Denmark gave birth to Maud Charlotte Mary Victoria at Marlborough House on 26 November 1869 .
13 15	Doris Day gave birth to Terrence Paul Jorden at New York City on 08 February 1942 .
12 14	Madge Carr Cook gave birth to Eleanor Elise Robson at Wigan on 13 December 1879 .
11 13	Lucie Brasch gave birth to Lucian Michael Freud at Berlin on 08 December 1922 .
11 13	Jane Hamilton gave birth to William Douglas Hamilton at Henley-on-Thames on 13 December 1730 .
10 12	Elizabeth Stirling gave birth to William Hamilton at Glasgow on 08 March 1788 .
10 12	Elizabeth Stirling gave birth to William Hamilton at Glasgow on 01 January 1788 .
12 14	Ada Priscilla Rumney gave birth to Archibald Vivian Hill at Bristol on 26 September 1886 .
14 16	Queen Victoria gave birth to Alice of Saxe-Coburg and Gotha at Buckingham Palace on 25 April 1843 .
11 13	Erica Hooker gave birth to Steven Leslie Hooker at Melbourne on 16 July 1982 .
12 14	Alicia Charlotte Poore gave birth to Alice Sophia Cunningham at Petersfield on 03 February 1849 .
12 14	Helen Day Miller gave birth to Helen Miller Gould at Manhattan on 20 June 1868 .
14 16	Mary Jo Slater gave birth to Ryan Jay Slater at New York City on 19 April 1983 .
